"site","Year","YearDay","smois30","Date"
1,2010,28,0.31,2010-01-28
1,2010,28,0.31,2010-01-28
1,2010,28,0.31,2010-01-28
1,2010,28,0.31,2010-01-28
1,2010,28,0.31,2010-01-28
1,2010,28,0.31,2010-01-28
1,2010,28,0.31,2010-01-28
1,2010,28,0.32,2010-01-28
1,2010,28,0.32,2010-01-28
1,2010,28,0.32,2010-01-28
1,2010,28,0.32,2010-01-28
1,2010,28,0.32,2010-01-28
1,2010,28,0.32,2010-01-28
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.31,2010-01-29
1,2010,29,0.31,2010-01-29
1,2010,29,0.31,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.32,2010-01-29
1,2010,29,0.31,2010-01-29
1,2010,29,0.31,2010-01-29
1,2010,30,0.31,2010-01-30
1,2010,30,0.31,2010-01-30
1,2010,30,0.31,2010-01-30
1,2010,30,0.32,2010-01-30
1,2010,30,0.32,2010-01-30
1,2010,30,0.32,2010-01-30
1,2010,30,0.33,2010-01-30
1,2010,30,0.35,2010-01-30
1,2010,30,0.35,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.36,2010-01-30
1,2010,30,0.35,2010-01-30
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.34,2010-01-31
1,2010,31,0.34,2010-01-31
1,2010,31,0.33,2010-01-31
1,2010,31,0.33,2010-01-31
1,2010,31,0.34,2010-01-31
1,2010,31,0.34,2010-01-31
1,2010,31,0.34,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,31,0.35,2010-01-31
1,2010,32,0.35,2010-02-01
1,2010,32,0.35,2010-02-01
1,2010,32,0.35,2010-02-01
1,2010,32,0.35,2010-02-01
1,2010,32,0.35,2010-02-01
1,2010,32,0.35,2010-02-01
1,2010,32,0.35,2010-02-01
1,2010,32,0.35,2010-02-01
1,2010,32,0.35,2010-02-01
1,2010,32,0.35,2010-02-01
1,2010,32,0.34,2010-02-01
1,2010,32,0.33,2010-02-01
1,2010,32,0.33,2010-02-01
1,2010,32,0.33,2010-02-01
1,2010,32,0.32,2010-02-01
1,2010,32,0.33,2010-02-01
1,2010,32,0.33,2010-02-01
1,2010,32,0.33,2010-02-01
1,2010,32,0.34,2010-02-01
1,2010,32,0.34,2010-02-01
1,2010,32,0.34,2010-02-01
1,2010,32,0.34,2010-02-01
1,2010,32,0.34,2010-02-01
1,2010,32,0.34,2010-02-01
1,2010,33,0.33,2010-02-02
1,2010,33,0.33,2010-02-02
1,2010,33,0.33,2010-02-02
1,2010,33,0.33,2010-02-02
1,2010,33,0.33,2010-02-02
1,2010,33,0.33,2010-02-02
1,2010,33,0.34,2010-02-02
1,2010,33,0.35,2010-02-02
1,2010,33,0.36,2010-02-02
1,2010,33,0.37,2010-02-02
1,2010,33,0.37,2010-02-02
1,2010,33,0.37,2010-02-02
1,2010,33,0.37,2010-02-02
1,2010,33,0.36,2010-02-02
1,2010,33,0.36,2010-02-02
1,2010,33,0.36,2010-02-02
1,2010,33,0.36,2010-02-02
1,2010,33,0.36,2010-02-02
1,2010,33,0.36,2010-02-02
1,2010,33,0.36,2010-02-02
1,2010,33,0.36,2010-02-02
1,2010,33,0.35,2010-02-02
1,2010,33,0.35,2010-02-02
1,2010,33,0.35,2010-02-02
1,2010,34,0.35,2010-02-03
1,2010,34,0.35,2010-02-03
1,2010,34,0.35,2010-02-03
1,2010,34,0.35,2010-02-03
1,2010,34,0.35,2010-02-03
1,2010,34,0.35,2010-02-03
1,2010,34,0.35,2010-02-03
1,2010,34,0.35,2010-02-03
1,2010,34,0.35,2010-02-03
1,2010,34,0.35,2010-02-03
1,2010,34,0.34,2010-02-03
1,2010,34,0.33,2010-02-03
1,2010,34,0.33,2010-02-03
1,2010,34,0.33,2010-02-03
1,2010,34,0.33,2010-02-03
1,2010,34,0.33,2010-02-03
1,2010,34,0.33,2010-02-03
1,2010,34,0.33,2010-02-03
1,2010,34,0.34,2010-02-03
1,2010,34,0.34,2010-02-03
1,2010,34,0.34,2010-02-03
1,2010,34,0.34,2010-02-03
1,2010,34,0.34,2010-02-03
1,2010,34,0.34,2010-02-03
1,2010,35,0.34,2010-02-04
1,2010,35,0.34,2010-02-04
1,2010,35,0.34,2010-02-04
1,2010,35,0.34,2010-02-04
1,2010,35,0.34,2010-02-04
1,2010,35,0.34,2010-02-04
1,2010,35,0.34,2010-02-04
1,2010,35,0.34,2010-02-04
1,2010,35,0.34,2010-02-04
1,2010,35,0.33,2010-02-04
1,2010,35,0.33,2010-02-04
1,2010,35,0.33,2010-02-04
1,2010,35,0.33,2010-02-04
1,2010,35,0.33,2010-02-04
1,2010,35,0.33,2010-02-04
1,2010,35,0.33,2010-02-04
1,2010,35,0.33,2010-02-04
1,2010,35,0.33,2010-02-04
1,2010,35,0.33,2010-02-04
1,2010,35,0.34,2010-02-04
1,2010,35,0.34,2010-02-04
1,2010,35,0.34,2010-02-04
1,2010,35,0.35,2010-02-04
1,2010,35,0.35,2010-02-04
1,2010,36,0.36,2010-02-05
1,2010,36,0.37,2010-02-05
1,2010,36,0.38,2010-02-05
1,2010,36,0.39,2010-02-05
1,2010,36,0.39,2010-02-05
1,2010,36,0.38,2010-02-05
1,2010,36,0.39,2010-02-05
1,2010,36,0.39,2010-02-05
1,2010,36,0.39,2010-02-05
1,2010,36,0.39,2010-02-05
1,2010,36,0.38,2010-02-05
1,2010,36,0.38,2010-02-05
1,2010,36,0.38,2010-02-05
1,2010,36,0.38,2010-02-05
1,2010,36,0.37,2010-02-05
1,2010,36,0.37,2010-02-05
1,2010,36,0.37,2010-02-05
1,2010,36,0.37,2010-02-05
1,2010,36,0.37,2010-02-05
1,2010,36,0.37,2010-02-05
1,2010,36,0.37,2010-02-05
1,2010,36,0.37,2010-02-05
1,2010,36,0.36,2010-02-05
1,2010,36,0.36,2010-02-05
1,2010,37,0.36,2010-02-06
1,2010,37,0.36,2010-02-06
1,2010,37,0.36,2010-02-06
1,2010,37,0.36,2010-02-06
1,2010,37,0.36,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,37,0.35,2010-02-06
1,2010,38,0.35,2010-02-07
1,2010,38,0.35,2010-02-07
1,2010,38,0.35,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,38,0.33,2010-02-07
1,2010,38,0.33,2010-02-07
1,2010,38,0.33,2010-02-07
1,2010,38,0.33,2010-02-07
1,2010,38,0.33,2010-02-07
1,2010,38,0.33,2010-02-07
1,2010,38,0.33,2010-02-07
1,2010,38,0.33,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,38,0.34,2010-02-07
1,2010,39,0.34,2010-02-08
1,2010,39,0.34,2010-02-08
1,2010,39,0.34,2010-02-08
1,2010,39,0.34,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,39,0.32,2010-02-08
1,2010,39,0.32,2010-02-08
1,2010,39,0.32,2010-02-08
1,2010,39,0.32,2010-02-08
1,2010,39,0.32,2010-02-08
1,2010,39,0.32,2010-02-08
1,2010,39,0.32,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,39,0.33,2010-02-08
1,2010,40,0.33,2010-02-09
1,2010,40,0.33,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.31,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.32,2010-02-09
1,2010,40,0.33,2010-02-09
1,2010,40,0.33,2010-02-09
1,2010,40,0.33,2010-02-09
1,2010,40,0.33,2010-02-09
1,2010,40,0.34,2010-02-09
1,2010,40,0.34,2010-02-09
1,2010,40,0.34,2010-02-09
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.33,2010-02-10
1,2010,41,0.33,2010-02-10
1,2010,41,0.33,2010-02-10
1,2010,41,0.33,2010-02-10
1,2010,41,0.33,2010-02-10
1,2010,41,0.33,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.34,2010-02-10
1,2010,41,0.33,2010-02-10
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.32,2010-02-11
1,2010,42,0.32,2010-02-11
1,2010,42,0.32,2010-02-11
1,2010,42,0.32,2010-02-11
1,2010,42,0.32,2010-02-11
1,2010,42,0.32,2010-02-11
1,2010,42,0.32,2010-02-11
1,2010,42,0.32,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,42,0.33,2010-02-11
1,2010,43,0.33,2010-02-12
1,2010,43,0.33,2010-02-12
1,2010,43,0.33,2010-02-12
1,2010,43,0.33,2010-02-12
1,2010,43,0.33,2010-02-12
1,2010,43,0.33,2010-02-12
1,2010,43,0.33,2010-02-12
1,2010,43,0.33,2010-02-12
1,2010,43,0.33,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,43,0.32,2010-02-12
1,2010,44,0.32,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.31,2010-02-13
1,2010,44,0.31,2010-02-13
1,2010,44,0.32,2010-02-13
1,2010,44,0.33,2010-02-13
1,2010,44,0.33,2010-02-13
1,2010,44,0.33,2010-02-13
1,2010,44,0.33,2010-02-13
1,2010,44,0.33,2010-02-13
1,2010,44,0.33,2010-02-13
1,2010,44,0.33,2010-02-13
1,2010,44,0.33,2010-02-13
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,45,0.33,2010-02-14
1,2010,46,0.33,2010-02-15
1,2010,46,0.33,2010-02-15
1,2010,46,0.33,2010-02-15
1,2010,46,0.33,2010-02-15
1,2010,46,0.33,2010-02-15
1,2010,46,0.32,2010-02-15
1,2010,46,0.32,2010-02-15
1,2010,46,0.32,2010-02-15
1,2010,46,0.33,2010-02-15
1,2010,46,0.33,2010-02-15
1,2010,46,0.33,2010-02-15
1,2010,46,0.33,2010-02-15
1,2010,46,0.33,2010-02-15
1,2010,46,0.33,2010-02-15
1,2010,46,0.32,2010-02-15
1,2010,46,0.33,2010-02-15
1,2010,46,0.33,2010-02-15
1,2010,46,0.34,2010-02-15
1,2010,46,0.34,2010-02-15
1,2010,46,0.34,2010-02-15
1,2010,46,0.34,2010-02-15
1,2010,46,0.34,2010-02-15
1,2010,46,0.34,2010-02-15
1,2010,46,0.34,2010-02-15
1,2010,47,0.34,2010-02-16
1,2010,47,0.34,2010-02-16
1,2010,47,0.34,2010-02-16
1,2010,47,0.34,2010-02-16
1,2010,47,0.34,2010-02-16
1,2010,47,0.34,2010-02-16
1,2010,47,0.34,2010-02-16
1,2010,47,0.34,2010-02-16
1,2010,47,0.34,2010-02-16
1,2010,47,0.34,2010-02-16
1,2010,47,0.33,2010-02-16
1,2010,47,0.33,2010-02-16
1,2010,47,0.33,2010-02-16
1,2010,47,0.33,2010-02-16
1,2010,47,0.33,2010-02-16
1,2010,47,0.33,2010-02-16
1,2010,47,0.33,2010-02-16
1,2010,47,0.33,2010-02-16
1,2010,47,0.33,2010-02-16
1,2010,47,0.34,2010-02-16
1,2010,47,0.34,2010-02-16
1,2010,47,0.33,2010-02-16
1,2010,47,0.33,2010-02-16
1,2010,47,0.33,2010-02-16
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.32,2010-02-17
1,2010,48,0.32,2010-02-17
1,2010,48,0.32,2010-02-17
1,2010,48,0.32,2010-02-17
1,2010,48,0.32,2010-02-17
1,2010,48,0.32,2010-02-17
1,2010,48,0.32,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,48,0.33,2010-02-17
1,2010,49,0.33,2010-02-18
1,2010,49,0.33,2010-02-18
1,2010,49,0.33,2010-02-18
1,2010,49,0.33,2010-02-18
1,2010,49,0.33,2010-02-18
1,2010,49,0.33,2010-02-18
1,2010,49,0.33,2010-02-18
1,2010,49,0.33,2010-02-18
1,2010,49,0.33,2010-02-18
1,2010,49,0.32,2010-02-18
1,2010,49,0.32,2010-02-18
1,2010,49,0.31,2010-02-18
1,2010,49,0.31,2010-02-18
1,2010,49,0.31,2010-02-18
1,2010,49,0.31,2010-02-18
1,2010,49,0.31,2010-02-18
1,2010,49,0.31,2010-02-18
1,2010,49,0.31,2010-02-18
1,2010,49,0.32,2010-02-18
1,2010,49,0.32,2010-02-18
1,2010,49,0.32,2010-02-18
1,2010,49,0.32,2010-02-18
1,2010,49,0.32,2010-02-18
1,2010,49,0.32,2010-02-18
1,2010,50,0.32,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,50,0.31,2010-02-19
1,2010,50,0.31,2010-02-19
1,2010,50,0.3,2010-02-19
1,2010,50,0.3,2010-02-19
1,2010,50,0.3,2010-02-19
1,2010,50,0.31,2010-02-19
1,2010,50,0.31,2010-02-19
1,2010,50,0.31,2010-02-19
1,2010,50,0.31,2010-02-19
1,2010,50,0.31,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,50,0.32,2010-02-19
1,2010,51,0.32,2010-02-20
1,2010,51,0.32,2010-02-20
1,2010,51,0.32,2010-02-20
1,2010,51,0.32,2010-02-20
1,2010,51,0.32,2010-02-20
1,2010,51,0.32,2010-02-20
1,2010,51,0.32,2010-02-20
1,2010,51,0.32,2010-02-20
1,2010,51,0.32,2010-02-20
1,2010,51,0.31,2010-02-20
1,2010,51,0.31,2010-02-20
1,2010,51,0.3,2010-02-20
1,2010,51,0.3,2010-02-20
1,2010,51,0.3,2010-02-20
1,2010,51,0.3,2010-02-20
1,2010,51,0.3,2010-02-20
1,2010,51,0.3,2010-02-20
1,2010,51,0.3,2010-02-20
1,2010,51,0.31,2010-02-20
1,2010,51,0.31,2010-02-20
1,2010,51,0.31,2010-02-20
1,2010,51,0.31,2010-02-20
1,2010,51,0.31,2010-02-20
1,2010,51,0.31,2010-02-20
1,2010,52,0.31,2010-02-21
1,2010,52,0.31,2010-02-21
1,2010,52,0.31,2010-02-21
1,2010,52,0.31,2010-02-21
1,2010,52,0.31,2010-02-21
1,2010,52,0.31,2010-02-21
1,2010,52,0.31,2010-02-21
1,2010,52,0.31,2010-02-21
1,2010,52,0.31,2010-02-21
1,2010,52,0.31,2010-02-21
1,2010,52,0.31,2010-02-21
1,2010,52,0.3,2010-02-21
1,2010,52,0.3,2010-02-21
1,2010,52,0.29,2010-02-21
1,2010,52,0.29,2010-02-21
1,2010,52,0.29,2010-02-21
1,2010,52,0.3,2010-02-21
1,2010,52,0.3,2010-02-21
1,2010,52,0.3,2010-02-21
1,2010,52,0.3,2010-02-21
1,2010,52,0.3,2010-02-21
1,2010,52,0.3,2010-02-21
1,2010,52,0.3,2010-02-21
1,2010,52,0.3,2010-02-21
1,2010,53,0.3,2010-02-22
1,2010,53,0.3,2010-02-22
1,2010,53,0.3,2010-02-22
1,2010,53,0.3,2010-02-22
1,2010,53,0.3,2010-02-22
1,2010,53,0.3,2010-02-22
1,2010,53,0.32,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.32,2010-02-22
1,2010,53,0.32,2010-02-22
1,2010,53,0.32,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,53,0.33,2010-02-22
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.32,2010-02-23
1,2010,54,0.32,2010-02-23
1,2010,54,0.32,2010-02-23
1,2010,54,0.32,2010-02-23
1,2010,54,0.32,2010-02-23
1,2010,54,0.32,2010-02-23
1,2010,54,0.32,2010-02-23
1,2010,54,0.32,2010-02-23
1,2010,54,0.32,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,54,0.33,2010-02-23
1,2010,55,0.33,2010-02-24
1,2010,55,0.33,2010-02-24
1,2010,55,0.33,2010-02-24
1,2010,55,0.33,2010-02-24
1,2010,55,0.33,2010-02-24
1,2010,55,0.33,2010-02-24
1,2010,55,0.33,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.31,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,55,0.32,2010-02-24
1,2010,56,0.32,2010-02-25
1,2010,56,0.33,2010-02-25
1,2010,56,0.33,2010-02-25
1,2010,56,0.33,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.31,2010-02-25
1,2010,56,0.31,2010-02-25
1,2010,56,0.31,2010-02-25
1,2010,56,0.31,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,56,0.32,2010-02-25
1,2010,57,0.32,2010-02-26
1,2010,57,0.32,2010-02-26
1,2010,57,0.32,2010-02-26
1,2010,57,0.32,2010-02-26
1,2010,57,0.32,2010-02-26
1,2010,57,0.32,2010-02-26
1,2010,57,0.32,2010-02-26
1,2010,57,0.32,2010-02-26
1,2010,57,0.32,2010-02-26
1,2010,57,0.32,2010-02-26
1,2010,57,0.31,2010-02-26
1,2010,57,0.31,2010-02-26
1,2010,57,0.31,2010-02-26
1,2010,57,0.31,2010-02-26
1,2010,57,0.3,2010-02-26
1,2010,57,0.3,2010-02-26
1,2010,57,0.31,2010-02-26
1,2010,57,0.31,2010-02-26
1,2010,57,0.31,2010-02-26
1,2010,57,0.31,2010-02-26
1,2010,57,0.31,2010-02-26
1,2010,57,0.31,2010-02-26
1,2010,57,0.31,2010-02-26
1,2010,57,0.31,2010-02-26
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.3,2010-02-27
1,2010,58,0.3,2010-02-27
1,2010,58,0.3,2010-02-27
1,2010,58,0.3,2010-02-27
1,2010,58,0.3,2010-02-27
1,2010,58,0.3,2010-02-27
1,2010,58,0.3,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,58,0.31,2010-02-27
1,2010,59,0.31,2010-02-28
1,2010,59,0.31,2010-02-28
1,2010,59,0.31,2010-02-28
1,2010,59,0.31,2010-02-28
1,2010,59,0.31,2010-02-28
1,2010,59,0.31,2010-02-28
1,2010,59,0.31,2010-02-28
1,2010,59,0.31,2010-02-28
1,2010,59,0.31,2010-02-28
1,2010,59,0.31,2010-02-28
1,2010,59,0.31,2010-02-28
1,2010,59,0.3,2010-02-28
1,2010,59,0.3,2010-02-28
1,2010,59,0.3,2010-02-28
1,2010,59,0.3,2010-02-28
1,2010,59,0.29,2010-02-28
1,2010,59,0.3,2010-02-28
1,2010,59,0.3,2010-02-28
1,2010,59,0.3,2010-02-28
1,2010,59,0.3,2010-02-28
1,2010,59,0.3,2010-02-28
1,2010,59,0.3,2010-02-28
1,2010,59,0.3,2010-02-28
1,2010,59,0.3,2010-02-28
1,2010,60,0.31,2010-03-01
1,2010,60,0.31,2010-03-01
1,2010,60,0.31,2010-03-01
1,2010,60,0.31,2010-03-01
1,2010,60,0.31,2010-03-01
1,2010,60,0.31,2010-03-01
1,2010,60,0.31,2010-03-01
1,2010,60,0.31,2010-03-01
1,2010,60,0.31,2010-03-01
1,2010,60,0.3,2010-03-01
1,2010,60,0.3,2010-03-01
1,2010,60,0.29,2010-03-01
1,2010,60,0.3,2010-03-01
1,2010,60,0.29,2010-03-01
1,2010,60,0.29,2010-03-01
1,2010,60,0.29,2010-03-01
1,2010,60,0.29,2010-03-01
1,2010,60,0.3,2010-03-01
1,2010,60,0.3,2010-03-01
